CustomerID,Region,State,Gender,Age,Address,City,Zip,customer_type,purchase_category,payment_type,Income
672-51-8681,East,New York,Female,47,2135 Main Street,Plainview,90028,Member,Electronic accessories,Credit card,94868
674-15-9296,Midwest,Iowa,Male,28,1139 Sierra Rd.,Beaumont,98274,Normal,Sports and travel,Ewallet,38812
674-56-6360,West,Nevada,Male,48,828 Princeton Rd.,Stamview,93857,Normal,Electronic accessories,Cash,77466
676-10-2200,South,Maryland,Male,31,519 E. Green Lake Court,Prarie View,97953,Member,Fashion accessories,Ewallet,27007
676-39-6028,South,Kentucky,Female,42,1194 Brookside Court,Berkshire,91620,Member,Electronic accessories,Cash,118404
677-11-0152,Midwest,North Dakota,Female,63,493 Hilldale Street,Wasburg,95298,Normal,Food and beverages,Cash,39281
678-79-0726,East,Vermont,Female,44,1246 Morris St.,Hamburg,93591,Member,Sports and travel,Cash,62474
679-22-6530,West,California,Female,36,404 West Lilac Lane,Greenview,95979,Normal,Sports and travel,Credit card,106532
685-64-1609,South,Maryland,Female,69,746 Main Street,Plainview,93872,Member,Fashion accessories,Ewallet,109698
686-41-0932,East,Rhode Island,Female,34,1962 Gates Drive,Summerville,97878,Normal,Fashion accessories,Ewallet,40709
687-15-1097,West,Utah,Female,66,1806 Hilldale Street,Wasburg,97022,Member,Health and beauty,Cash,117206
687-47-8271,East,Maine,Male,67,1780 E. Green Lake Court,Prarie View,92368,Normal,Fashion accessories,Credit card,116991
689-05-1884,East,Rhode Island,Male,61,551 Mill Pond Rd.,Heathen,94697,Member,Health and beauty,Cash,107887
689-16-9784,South,Florida,Male,67,2007 Main Street,Plainview,96412,Normal,Food and beverages,Cash,76596
690-01-6631,Midwest,Wisconsin,Male,46,1417 Princeton Rd.,Stamview,90771,Normal,Fashion accessories,Ewallet,100166
692-27-8933,South,Maryland,Female,26,1920 Laurel Lane,Sunview,98246,Normal,Sports and travel,Cash,86420
692-92-5582,Midwest,Kansas,Female,43,1937 West Lilac Lane,Greenview,94566,Member,Food and beverages,Credit card,32640
695-09-5146,East,Rhode Island,Female,24,727 Indian Summer St,Griner,93685,Member,Food and beverages,Ewallet,105523
695-28-6250,West,California,Female,43,692 E. Green Lake Court,Prarie View,99464,Normal,Sports and travel,Ewallet,105029
695-51-0018,West,California,Female,63,1614 Mill Pond Rd.,Heathen,91522,Normal,Sports and travel,Cash,82916
696-90-2548,South,Kentucky,Male,30,992 Princeton Rd.,Stamview,90781,Normal,Sports and travel,Ewallet,43538
698-98-5964,West,Colorado,Female,32,1878 S. Harrison Dr,Cerritos,92957,Normal,Food and beverages,Credit card,81065
699-01-4164,East,Rhode Island,Male,57,810 Brook St.,Glory View,95973,Normal,Health and beauty,Credit card,120302
699-14-3026,East,New Jersey,Male,32,2343 S. Harrison Dr,Cerritos,90200,Normal,Electronic accessories,Ewallet,62494
699-88-1972,West,Arizona,Male,41,715 48th Dr.,Weatherton,96129,Normal,Health and beauty,Credit card,45997
700-81-1757,Midwest,Iowa,Female,49,276 Catherine St.,Hillsburg,91529,Normal,Electronic accessories,Credit card,79211
701-23-5550,Midwest,South Dakota,Male,59,450 S. Harrison Dr,Cerritos,95918,Member,Home and lifestyle,Ewallet,102316
701-69-8742,East,Vermont,Male,60,1350 Brook St.,Glory View,93893,Normal,Sports and travel,Ewallet,115285
702-72-0487,East,New Jersey,Female,39,1340 Brookside Court,Berkshire,98500,Normal,Electronic accessories,Credit card,76418
702-83-5291,South,Maryland,Male,36,900 Morris St.,Hamburg,96291,Member,Fashion accessories,Cash,115115
704-10-4056,Midwest,Iowa,Male,44,1384 Middle River Rd.,Orange,90319,Member,Health and beauty,Credit card,110991
704-11-6354,West,Arizona,Male,53,214 Brookside Court,Berkshire,97426,Member,Home and lifestyle,Cash,67575
704-20-4138,East,New Jersey,Female,23,2049 Brook St.,Glory View,92125,Member,Health and beauty,Credit card,81763
704-48-3927,South,Georgia,Male,37,1375 S. Harrison Dr,Cerritos,92510,Member,Electronic accessories,Ewallet,56033
706-36-6154,East,Rhode Island,Male,58,243 S. Harrison Dr,Cerritos,93305,Member,Home and lifestyle,Ewallet,97054
707-32-7409,East,Maine,Female,49,1291 Gates Drive,Summerville,97512,Member,Sports and travel,Ewallet,43626
709-58-4068,West,Colorado,Female,44,1735 Main Street,Plainview,98446,Normal,Fashion accessories,Cash,71166
710-46-4433,West,Colorado,Female,23,2062 Catherine St.,Hillsburg,99413,Member,Food and beverages,Credit card,76281
711-31-1234,Midwest,Iowa,Female,24,1984 Middle River Rd.,Orange,96097,Normal,Electronic accessories,Cash,71576
712-39-0363,Midwest,South Dakota,Male,36,790 Brook St.,Glory View,94101,Member,Food and beverages,Ewallet,57695
714-02-3114,East,New Jersey,Female,65,1834 Pierce Lane,Fallbrook,91424,Normal,Sports and travel,Cash,25761
715-20-1673,West,Arizona,Male,65,1351 Princeton Rd.,Stamview,97914,Normal,Electronic accessories,Cash,117172
716-39-1409,West,California,Male,70,1496 Pierce Lane,Fallbrook,97023,Normal,Health and beauty,Cash,75117
717-96-4189,East,Rhode Island,Female,33,1522 49th Dr.,Weatherton,91667,Normal,Electronic accessories,Cash,124247
718-57-9773,South,Kentucky,Female,39,2253 Main Street,Plainview,98351,Normal,Sports and travel,Credit card,94125
719-76-3868,East,New Jersey,Male,22,749 E. Green Lake Court,Prarie View,92707,Member,Food and beverages,Cash,101985
719-89-8991,Midwest,Wisconsin,Female,32,2231 S. Harrison Dr,Cerritos,91497,Member,Sports and travel,Ewallet,41073
720-72-2436,West,California,Male,64,1964 Indian Summer St,Griner,92524,Normal,Food and beverages,Ewallet,118911
721-86-6247,East,Vermont,Female,52,446 West Lilac Lane,Greenview,95540,Normal,Home and lifestyle,Ewallet,114903
722-13-2115,East,Rhode Island,Male,48,1258 Catherine St.,Hillsburg,95481,Member,Sports and travel,Credit card,115688
725-32-9708,West,Nevada,Female,38,683 E. Green Lake Court,Prarie View,96647,Member,Fashion accessories,Cash,83295
725-54-0677,West,Nevada,Male,44,1739 Brook St.,Glory View,99777,Member,Health and beauty,Cash,31830
725-56-0833,South,Kentucky,Female,45,1712 E. Green Lake Court,Prarie View,92190,Normal,Health and beauty,Credit card,84283
725-67-2480,South,Kentucky,Female,55,624 Sierra Rd.,Beaumont,95259,Member,Fashion accessories,Credit card,111630
725-96-3778,Midwest,Wisconsin,Female,43,2143 E. Green Lake Court,Prarie View,91380,Member,Home and lifestyle,Cash,36565
726-27-2396,Midwest,Wisconsin,Female,57,2384 23rd Dr.,Weatherton,93800,Normal,Health and beauty,Ewallet,88322
726-29-6793,Midwest,Wisconsin,Male,42,382 S. Harrison Dr,Cerritos,95280,Member,Electronic accessories,Ewallet,57823
727-02-1313,West,Arizona,Male,49,916 Laurel Lane,Sunview,91300,Member,Food and beverages,Cash,68897
727-17-0390,East,Vermont,Female,52,441 Mill Pond Rd.,Heathen,97405,Normal,Food and beverages,Ewallet,46526
727-46-3608,East,Vermont,Female,43,1222 E. Green Lake Court,Prarie View,96241,Member,Food and beverages,Ewallet,65684
727-75-6477,Midwest,South Dakota,Male,23,487 Catherine St.,Hillsburg,93728,Normal,Electronic accessories,Cash,35277
728-47-9078,Midwest,North Dakota,Male,51,1294 Indian Summer St,Griner,94903,Member,Food and beverages,Cash,71367
728-88-7867,South,Kentucky,Female,38,1902 Hilldale Street,Wasburg,96982,Member,Home and lifestyle,Ewallet,98721
729-06-2010,Midwest,South Dakota,Male,45,779 S. Shadow Brook Drive,Hampshire,98177,Member,Health and beauty,Cash,92149
729-09-9681,South,Mississippi,Male,39,2129 Laurel Lane,Sunview,91897,Member,Home and lifestyle,Ewallet,81296
729-46-7422,Midwest,North Dakota,Male,61,852 S. Elizabeth Dr.,Sunderlun,98984,Normal,Food and beverages,Credit card,52296
730-50-9884,Midwest,Iowa,Female,49,220 S. Harrison Dr,Cerritos,96739,Normal,Sports and travel,Ewallet,63175
730-61-8757,South,Florida,Male,57,1338 Middle River Rd.,Orange,93457,Member,Health and beauty,Credit card,105441
730-70-9830,South,Mississippi,Female,39,934 Mill Pond Rd.,Heathen,98994,Normal,Home and lifestyle,Ewallet,63922
731-14-2199,East,Vermont,Female,40,2383 West Lilac Lane,Greenview,98175,Member,Home and lifestyle,Ewallet,49950
731-59-7531,South,Kentucky,Male,44,776 Princeton Rd.,Stamview,97631,Member,Health and beauty,Cash,67378
731-81-9469,West,Colorado,Female,33,2263 Indian Summer St,Griner,95864,Member,Sports and travel,Credit card,28596
732-04-5373,West,Utah,Male,50,1547 E. Green Lake Court,Prarie View,97351,Member,Home and lifestyle,Cash,61547
732-67-5346,South,Georgia,Male,32,2089 Main Street,Plainview,95620,Normal,Food and beverages,Credit card,107724
732-94-0499,South,Florida,Female,60,1543 7th Dr.,Weatherton,97801,Normal,Electronic accessories,Credit card,70739
733-01-9107,West,Arizona,Male,55,1648 S. Elizabeth Dr.,Sunderlun,93948,Normal,Home and lifestyle,Cash,65382
733-29-1227,East,Vermont,Male,26,2104 Indian Summer St,Griner,92118,Normal,Home and lifestyle,Cash,116030
733-33-4967,South,Mississippi,Male,46,2057 Mill Pond Rd.,Heathen,93925,Normal,Electronic accessories,Cash,100976
734-91-1155,West,Arizona,Female,59,1600 Indian Summer St,Griner,99698,Normal,Electronic accessories,Credit card,28288
735-06-4124,South,Kentucky,Male,55,1132 Sierra Rd.,Beaumont,97094,Normal,Food and beverages,Cash,84600
735-32-9839,Midwest,North Dakota,Male,50,784 Brookside Court,Berkshire,90972,Member,Fashion accessories,Ewallet,122427
737-88-5876,Midwest,Wisconsin,Male,53,1733 Brookside Court,Berkshire,99400,Member,Home and lifestyle,Credit card,36846
740-11-5257,West,Nevada,Male,70,1260 West Lilac Lane,Greenview,93025,Normal,Electronic accessories,Cash,52741
740-22-2500,West,Nevada,Female,57,2149 Morris St.,Hamburg,90997,Normal,Electronic accessories,Cash,59480
741-73-3559,West,Colorado,Male,61,664 Middle River Rd.,Orange,99659,Normal,Sports and travel,Cash,111840
742-04-5161,South,Mississippi,Male,30,1665 Mill Pond Rd.,Heathen,90151,Member,Home and lifestyle,Cash,65515
743-04-1105,South,Mississippi,Male,49,1231 Brook St.,Glory View,92981,Member,Health and beauty,Ewallet,78901
743-88-1662,Midwest,Wisconsin,Male,33,2106 Laurel Lane,Sunview,97883,Normal,Sports and travel,Ewallet,101151
744-02-5987,East,Rhode Island,Male,33,2225 Laurel Lane,Sunview,99336,Member,Home and lifestyle,Ewallet,73855
744-09-5786,South,Florida,Male,51,2159 Hilldale Street,Wasburg,92140,Normal,Electronic accessories,Cash,27284
744-16-7898,West,California,Female,45,2254 Mill Pond Rd.,Heathen,92945,Normal,Home and lifestyle,Credit card,49945
744-82-9138,Midwest,Iowa,Male,65,2117 Brookside Court,Berkshire,96812,Normal,Fashion accessories,Cash,54630
745-71-3520,South,Florida,Female,28,2145 S. Elizabeth Dr.,Sunderlun,90212,Member,Electronic accessories,Cash,25549
745-74-0715,West,Colorado,Male,51,1785 Mill Pond Rd.,Heathen,97855,Normal,Electronic accessories,Ewallet,120251
746-04-1077,West,Arizona,Female,34,1451 Gates Drive,Summerville,97426,Member,Food and beverages,Credit card,49531
746-19-0921,South,Kentucky,Male,56,941 Middle River Rd.,Orange,98624,Normal,Food and beverages,Ewallet,91865
746-54-5508,Midwest,South Dakota,Male,26,1802 Pierce Lane,Fallbrook,92293,Normal,Home and lifestyle,Credit card,119164
746-68-6593,Midwest,South Dakota,Female,46,1465 S. Harrison Dr,Cerritos,97276,Member,Sports and travel,Credit card,78704
746-94-0204,East,Maine,Male,31,2367 Mill Pond Rd.,Heathen,96995,Normal,Fashion accessories,Credit card,55440
747-58-7183,West,Arizona,Male,52,2217 Gates Drive,Summerville,98573,Normal,Fashion accessories,Ewallet,90353
748-45-2862,West,Utah,Female,53,1227 Laurel Lane,Sunview,96684,Member,Home and lifestyle,Cash,57397
749-24-1565,West,Colorado,Female,28,1619 S. Harrison Dr,Cerritos,90676,Normal,Health and beauty,Ewallet,47720
749-81-8133,West,Colorado,Female,30,2348 Laurel Lane,Sunview,90854,Normal,Fashion accessories,Cash,108562
750-57-9686,West,Colorado,Female,38,945 Catherine St.,Hillsburg,99380,Normal,Home and lifestyle,Credit card,88509
750-67-8428,South,Kentucky,Female,65,611 Indian Summer St,Griner,99233,Member,Health and beauty,Ewallet,101721
751-15-6198,West,California,Male,49,1248 Indian Summer St,Griner,97719,Normal,Sports and travel,Ewallet,116580
751-41-9720,East,Rhode Island,Male,32,2164 S. Elizabeth Dr.,Sunderlun,90997,Normal,Home and lifestyle,Ewallet,83857
751-69-0068,West,Utah,Male,33,140 25th Dr.,Weatherton,92676,Normal,Sports and travel,Ewallet,69407
752-23-3760,West,Utah,Female,49,627 Catherine St.,Hillsburg,98207,Member,Sports and travel,Credit card,87362
755-12-3214,West,Nevada,Female,42,1307 Laurel Lane,Sunview,99839,Member,Fashion accessories,Credit card,113016
756-01-7507,East,Maine,Female,26,311 S. Elizabeth Dr.,Sunderlun,98245,Normal,Health and beauty,Cash,98502
756-49-0168,South,Maryland,Male,45,184 Mill Pond Rd.,Heathen,98631,Member,Fashion accessories,Ewallet,45443
756-93-1854,West,California,Female,62,1930 Hilldale Street,Wasburg,96184,Member,Fashion accessories,Credit card,31672
759-29-9521,East,Maine,Female,51,2367 S. Shadow Brook Drive,Hampshire,94342,Member,Fashion accessories,Cash,43774
759-98-4285,South,Mississippi,Female,45,261 Hilldale Street,Wasburg,96146,Member,Health and beauty,Credit card,31703
760-27-5490,South,Maryland,Male,35,2079 Middle River Rd.,Orange,91462,Normal,Fashion accessories,Ewallet,74085
760-53-9233,West,California,Male,36,1622 E. Green Lake Court,Prarie View,91988,Member,Fashion accessories,Credit card,100905
760-54-1821,South,Kentucky,Male,48,2073 Laurel Lane,Sunview,93036,Normal,Home and lifestyle,Cash,121334
760-90-2357,East,Rhode Island,Male,29,1666 S. Shadow Brook Drive,Hampshire,98112,Member,Electronic accessories,Ewallet,99743
761-49-0439,Midwest,Iowa,Female,59,155 S. Elizabeth Dr.,Sunderlun,99295,Member,Electronic accessories,Ewallet,34250
764-44-8999,East,Vermont,Female,24,2118 Main Street,Plainview,92928,Normal,Health and beauty,Ewallet,47908
765-26-6951,South,Kentucky,Male,49,1239 Laurel Lane,Sunview,99923,Normal,Sports and travel,Credit card,29839
766-85-7061,West,Nevada,Male,45,1153 Catherine St.,Hillsburg,97432,Normal,Health and beauty,Ewallet,65265
767-05-1286,West,California,Female,63,2048 Gates Drive,Summerville,99146,Member,Home and lifestyle,Ewallet,120827
767-54-1907,Midwest,Iowa,Female,29,1110 26th Dr.,Weatherton,91700,Member,Fashion accessories,Cash,74037
767-97-4650,West,Colorado,Female,53,1826 Main Street,Plainview,96343,Member,Sports and travel,Credit card,91714
770-42-8960,Midwest,South Dakota,Male,40,214 Catherine St.,Hillsburg,90730,Normal,Food and beverages,Cash,91798
775-72-1988,East,New Jersey,Male,55,2137 Princeton Rd.,Stamview,98835,Normal,Home and lifestyle,Ewallet,78683
776-68-1096,Midwest,South Dakota,Male,58,1148 Sierra Rd.,Beaumont,94881,Normal,Home and lifestyle,Credit card,34533
777-67-2495,West,Utah,Male,26,703 Brook St.,Glory View,92073,Normal,Home and lifestyle,Ewallet,62774
777-82-7220,West,California,Male,47,1389 S. Elizabeth Dr.,Sunderlun,99258,Member,Home and lifestyle,Cash,111911
778-34-2523,Midwest,Iowa,Female,32,2294 Brookside Court,Berkshire,90429,Member,Electronic accessories,Cash,54191
778-71-5554,East,Vermont,Male,66,2129 Princeton Rd.,Stamview,97408,Member,Fashion accessories,Credit card,83618
778-89-7974,Midwest,Wisconsin,Male,58,112 Main Street,Plainview,94140,Normal,Health and beauty,Cash,94929
779-06-0012,West,California,Female,51,1829 S. Elizabeth Dr.,Sunderlun,98441,Member,Home and lifestyle,Cash,76820
779-42-2410,East,Vermont,Male,22,1719 Main Street,Plainview,91614,Member,Food and beverages,Ewallet,39080
781-84-8059,Midwest,North Dakota,Male,49,866 Catherine St.,Hillsburg,97837,Normal,Fashion accessories,Ewallet,117148
782-95-9291,East,New York,Male,48,781 11th Dr.,Weatherton,93400,Member,Food and beverages,Credit card,66912
783-09-1637,East,Maine,Female,27,640 Gates Drive,Summerville,98712,Normal,Sports and travel,Ewallet,98936
784-08-0310,East,Vermont,Female,41,2338 Princeton Rd.,Stamview,95044,Member,Food and beverages,Cash,69893
784-21-9238,East,Rhode Island,Male,46,810 Sierra Rd.,Beaumont,90306,Member,Sports and travel,Cash,50477
785-13-7708,East,Maine,Male,30,1614 West Lilac Lane,Greenview,90224,Normal,Food and beverages,Credit card,120042
785-96-0615,Midwest,North Dakota,Female,53,710 Catherine St.,Hillsburg,90141,Member,Electronic accessories,Ewallet,113232
786-94-2700,West,Utah,Male,41,1233 Gates Drive,Summerville,90733,Member,Food and beverages,Cash,106250
787-15-1757,South,Maryland,Male,59,500 S. Elizabeth Dr.,Sunderlun,96089,Member,Health and beauty,Ewallet,70153
787-56-0757,East,New Jersey,Female,41,2169 S. Shadow Brook Drive,Hampshire,99773,Member,Food and beverages,Credit card,91681
787-87-2010,East,Rhode Island,Male,30,1192 Pierce Lane,Fallbrook,94685,Member,Health and beauty,Credit card,95067
788-07-8452,South,Maryland,Female,26,1642 Hilldale Street,Wasburg,92822,Member,Home and lifestyle,Ewallet,118256
788-21-5741,South,Maryland,Male,58,1670 Brook St.,Glory View,92489,Normal,Fashion accessories,Credit card,109629
789-23-8625,West,Colorado,Male,49,103 Mill Pond Rd.,Heathen,91029,Member,Fashion accessories,Cash,107868
790-29-1172,West,Colorado,Female,67,606 S. Elizabeth Dr.,Sunderlun,90932,Normal,Food and beverages,Credit card,32343
790-38-4466,East,New Jersey,Female,42,1817 E. Green Lake Court,Prarie View,99128,Normal,Health and beauty,Credit card,45835
793-10-3222,East,New York,Female,35,1208 Brook St.,Glory View,97916,Member,Health and beauty,Credit card,115725
794-32-2436,West,Nevada,Male,32,1284 Sierra Rd.,Beaumont,91486,Member,Electronic accessories,Ewallet,38769
794-42-3736,East,New York,Male,53,2096 Pierce Lane,Fallbrook,95462,Normal,Food and beverages,Credit card,72621
795-49-7276,East,New York,Male,70,2005 E. Green Lake Court,Prarie View,93483,Normal,Fashion accessories,Ewallet,43254
796-12-2025,West,Colorado,Male,66,234 Hilldale Street,Wasburg,93540,Normal,Fashion accessories,Cash,30224
796-32-9050,Midwest,Wisconsin,Male,47,352 Middle River Rd.,Orange,96117,Normal,Food and beverages,Cash,98344
797-88-0493,South,Georgia,Female,49,2320 Brook St.,Glory View,98878,Normal,Health and beauty,Cash,27976
799-71-1548,Midwest,North Dakota,Male,69,646 Middle River Rd.,Orange,93665,Member,Electronic accessories,Credit card,55309
800-09-8606,East,Maine,Female,36,1299 38th Dr.,Weatherton,91750,Member,Home and lifestyle,Cash,99623
801-88-0346,West,California,Female,42,1027 Main Street,Plainview,92109,Normal,Fashion accessories,Credit card,119266
802-43-8934,South,Georgia,Male,64,1046 14th Dr.,Weatherton,92728,Normal,Home and lifestyle,Credit card,29401
802-70-5316,Midwest,Wisconsin,Female,31,140 Hilldale Street,Wasburg,98810,Member,Sports and travel,Cash,29469
803-17-8013,Midwest,South Dakota,Female,40,2345 E. Green Lake Court,Prarie View,92836,Member,Home and lifestyle,Cash,80361
803-83-5989,Midwest,Iowa,Male,22,625 Morris St.,Hamburg,98452,Normal,Home and lifestyle,Ewallet,64622
804-38-3935,South,Florida,Male,23,1692 S. Harrison Dr,Cerritos,96098,Member,Electronic accessories,Credit card,64949
805-86-0265,East,Maine,Male,48,2369 S. Elizabeth Dr.,Sunderlun,92527,Normal,Home and lifestyle,Cash,69563
807-14-7833,South,Kentucky,Female,51,2308 Mill Pond Rd.,Heathen,93848,Member,Electronic accessories,Ewallet,81823
807-34-3742,West,California,Male,45,1694 45th Dr.,Weatherton,90170,Normal,Fashion accessories,Cash,89171
808-65-0703,Midwest,South Dakota,Male,68,2152 Main Street,Plainview,91625,Normal,Home and lifestyle,Credit card,39685
809-46-1866,West,Utah,Male,35,955 Morris St.,Hamburg,95616,Normal,Health and beauty,Cash,101615
809-69-9497,Midwest,South Dakota,Female,32,1898 Sierra Rd.,Beaumont,92312,Normal,Home and lifestyle,Ewallet,67618
810-60-6344,East,New York,Female,68,220 S. Elizabeth Dr.,Sunderlun,97609,Normal,Electronic accessories,Credit card,118092
811-03-8790,Midwest,South Dakota,Female,63,707 Brookside Court,Berkshire,94745,Normal,Electronic accessories,Credit card,45508
811-35-1094,South,Mississippi,Male,65,1168 Brookside Court,Berkshire,94077,Member,Electronic accessories,Credit card,53570
815-04-6282,South,Kentucky,Female,47,1759 Mill Pond Rd.,Heathen,93782,Member,Sports and travel,Credit card,115885
815-11-1168,South,Georgia,Male,65,1129 Main Street,Plainview,98588,Member,Food and beverages,Cash,83907
816-57-2053,East,Maine,Male,49,1802 Main Street,Plainview,93462,Normal,Sports and travel,Ewallet,100503
816-72-8853,East,Rhode Island,Female,68,2389 Brook St.,Glory View,96736,Member,Sports and travel,Cash,34287
817-48-8732,South,Maryland,Female,66,1320 Brook St.,Glory View,97891,Member,Home and lifestyle,Cash,33773
817-69-8206,Midwest,Kansas,Female,51,413 West Lilac Lane,Greenview,92129,Normal,Electronic accessories,Credit card,90379
821-07-3596,Midwest,Iowa,Female,67,1391 Morris St.,Hamburg,92610,Normal,Fashion accessories,Ewallet,63460
821-14-9046,South,Kentucky,Female,30,180 S. Elizabeth Dr.,Sunderlun,91413,Member,Fashion accessories,Credit card,100186
824-88-3614,East,Maine,Male,36,806 S. Shadow Brook Drive,Hampshire,91608,Normal,Health and beauty,Ewallet,98526
825-94-5922,East,Maine,Male,34,1236 West Lilac Lane,Greenview,96428,Normal,Sports and travel,Ewallet,101648
826-58-8051,West,California,Male,28,412 Laurel Lane,Sunview,97448,Normal,Home and lifestyle,Ewallet,85493
827-26-2100,East,New York,Male,59,770 12th Dr.,Weatherton,92771,Member,Home and lifestyle,Ewallet,103489
827-44-5872,South,Maryland,Female,27,1665 Middle River Rd.,Orange,91242,Member,Food and beverages,Credit card,32364
827-77-7633,East,Maine,Male,55,373 West Lilac Lane,Greenview,98440,Normal,Sports and travel,Cash,46789
828-46-6863,South,Kentucky,Male,34,961 Brook St.,Glory View,96637,Member,Food and beverages,Credit card,37037
828-61-5674,West,Arizona,Male,34,2130 S. Elizabeth Dr.,Sunderlun,90834,Member,Sports and travel,Credit card,50866
829-34-3910,South,Florida,Female,44,1454 Brookside Court,Berkshire,91343,Normal,Health and beauty,Cash,29470
829-49-1914,South,Mississippi,Female,70,271 Brook St.,Glory View,96784,Member,Food and beverages,Ewallet,106144
830-58-2383,East,Vermont,Male,32,1583 S. Harrison Dr,Cerritos,94400,Normal,Home and lifestyle,Cash,107563
831-07-6050,West,Colorado,Male,29,1640 Brookside Court,Berkshire,91342,Normal,Electronic accessories,Credit card,107903
831-64-0259,West,Colorado,Female,58,1036 S. Shadow Brook Drive,Hampshire,97541,Normal,Fashion accessories,Ewallet,34283
831-81-6575,South,Florida,Female,51,1458 Pierce Lane,Fallbrook,94726,Member,Electronic accessories,Cash,25334
832-51-6761,South,Maryland,Male,69,553 Laurel Lane,Sunview,93446,Normal,Food and beverages,Ewallet,35671
834-25-9262,East,Rhode Island,Female,54,196 S. Harrison Dr,Cerritos,92961,Normal,Fashion accessories,Cash,85214
834-45-5519,Midwest,South Dakota,Female,69,1811 Main Street,Plainview,93285,Normal,Electronic accessories,Ewallet,84651
834-61-8124,South,Florida,Male,33,1483 Hilldale Street,Wasburg,94615,Normal,Electronic accessories,Cash,57541
834-83-1826,East,Maine,Female,28,236 Gates Drive,Summerville,91274,Member,Home and lifestyle,Credit card,111230
835-16-0096,South,Kentucky,Male,29,525 Brookside Court,Berkshire,96387,Member,Sports and travel,Ewallet,66430
836-82-5858,West,Arizona,Male,36,1909 Main Street,Plainview,92574,Member,Health and beauty,Ewallet,78610
837-55-7229,West,Colorado,Female,68,1796 Brookside Court,Berkshire,93464,Normal,Fashion accessories,Credit card,120039
838-02-1821,West,Utah,Female,54,1813 Sierra Rd.,Beaumont,92078,Member,Home and lifestyle,Credit card,86057
838-78-4295,East,Maine,Female,34,1014 Main Street,Plainview,90751,Normal,Health and beauty,Ewallet,104701
840-19-2096,South,Georgia,Male,40,1193 Laurel Lane,Sunview,98062,Member,Electronic accessories,Ewallet,85933
840-76-5966,East,Vermont,Male,43,1932 Morris St.,Hamburg,91764,Member,Sports and travel,Ewallet,29278
841-18-8232,East,Maine,Female,23,1851 Pierce Lane,Fallbrook,97424,Normal,Food and beverages,Credit card,92963
841-35-6630,East,Vermont,Female,60,2219 Princeton Rd.,Stamview,93960,Normal,Electronic accessories,Cash,119067
842-29-4695,South,Mississippi,Male,54,658 Morris St.,Hamburg,92215,Member,Sports and travel,Credit card,91609
842-40-8179,South,Georgia,Female,67,1443 Indian Summer St,Griner,96638,Member,Food and beverages,Credit card,37730
843-01-4703,Midwest,Iowa,Female,68,1786 Catherine St.,Hillsburg,92801,Member,Home and lifestyle,Credit card,110555
843-73-4724,Midwest,South Dakota,Male,59,2347 Gates Drive,Summerville,90685,Normal,Fashion accessories,Cash,52845
845-51-0542,West,Nevada,Male,45,589 Gates Drive,Summerville,91396,Member,Food and beverages,Ewallet,50161
845-94-6841,East,New Jersey,Female,31,1031 Middle River Rd.,Orange,92010,Member,Food and beverages,Cash,74060
846-10-0341,East,Rhode Island,Female,36,1556 51st Dr.,Weatherton,90814,Normal,Fashion accessories,Cash,38540
847-38-7188,East,Vermont,Female,37,671 Morris St.,Hamburg,92264,Normal,Food and beverages,Ewallet,82605
848-07-1692,Midwest,Kansas,Female,25,704 Brook St.,Glory View,94795,Normal,Health and beauty,Ewallet,109296
848-24-9445,West,Utah,Male,30,1745 Catherine St.,Hillsburg,91572,Member,Health and beauty,Cash,108506
848-42-2560,South,Mississippi,Female,24,498 West Lilac Lane,Greenview,99158,Normal,Fashion accessories,Cash,88310
848-62-7243,East,New York,Male,62,1547 West Lilac Lane,Greenview,96565,Normal,Health and beauty,Cash,63517
848-95-6252,East,Rhode Island,Female,70,1436 Indian Summer St,Griner,99037,Member,Home and lifestyle,Ewallet,115091
849-09-3807,Midwest,Wisconsin,Female,52,1682 S. Elizabeth Dr.,Sunderlun,97380,Member,Fashion accessories,Cash,86596
850-41-9669,Midwest,Iowa,Female,43,1315 Indian Summer St,Griner,96523,Normal,Electronic accessories,Ewallet,31941
851-28-6367,West,Nevada,Male,69,1957 Sierra Rd.,Beaumont,91299,Member,Sports and travel,Ewallet,74707
851-98-3555,Midwest,Wisconsin,Female,41,353 E. Green Lake Court,Prarie View,95241,Normal,Health and beauty,Credit card,28051
852-62-7105,West,Arizona,Female,52,683 S. Shadow Brook Drive,Hampshire,93921,Normal,Fashion accessories,Credit card,33310
852-82-2749,West,Colorado,Male,29,1759 West Lilac Lane,Greenview,94460,Normal,Sports and travel,Ewallet,30039
853-23-2453,South,Mississippi,Male,26,1255 Pierce Lane,Fallbrook,99141,Member,Health and beauty,Cash,122114
856-22-8149,South,Georgia,Female,45,560 Laurel Lane,Sunview,98395,Normal,Home and lifestyle,Ewallet,48852
856-66-2701,South,Florida,Male,41,625 Middle River Rd.,Orange,98049,Member,Home and lifestyle,Ewallet,54108
857-16-3520,Midwest,Wisconsin,Female,54,1117 Catherine St.,Hillsburg,95772,Member,Fashion accessories,Ewallet,94134
857-67-9057,East,New York,Male,22,575 Mill Pond Rd.,Heathen,97528,Normal,Electronic accessories,Ewallet,49578
859-71-0933,South,Maryland,Female,61,150 Middle River Rd.,Orange,97043,Member,Sports and travel,Cash,100585
859-97-6048,South,Florida,Male,59,859 Main Street,Plainview,95460,Member,Electronic accessories,Credit card,91896
